# DDL
CREATE DATABASE air
pm,city=Beijing humidity=22.0,pressure=1008.0,temperature=26.0,wind_direction="SE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 362500
pm,city=Beijing humidity=24.0,pressure=1008.0,temperature=26.0,wind_direction="SE",wind_speed=5.81,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 362501
pm,city=Beijing humidity=24.0,pressure=1007.0,temperature=26.0,wind_direction="SE",wind_speed=8.94,precipitation=0.0,cumulative_precipitation=0.0,pm=70.0 362502
pm,city=Beijing humidity=27.0,pressure=1006.0,temperature=26.0,wind_direction="SE",wind_speed=12.07,precipitation=0.0,cumulative_precipitation=0.0,pm=41.0 362503
pm,city=Beijing humidity=25.0,pressure=1006.0,temperature=26.0,wind_direction="SE",wind_speed=15.2,precipitation=0.0,cumulative_precipitation=0.0,pm=29.0 362504
pm,city=Beijing humidity=27.0,pressure=1006.0,temperature=26.0,wind_direction="SE",wind_speed=19.22,precipitation=0.0,cumulative_precipitation=0.0,pm=23.0 362505
pm,city=Beijing humidity=33.0,pressure=1006.0,temperature=24.0,wind_direction="SE",wind_speed=24.14,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 362506
pm,city=Beijing humidity=37.0,pressure=1006.0,temperature=22.0,wind_direction="SE",wind_speed=29.06,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362507
pm,city=Beijing humidity=46.0,pressure=1006.0,temperature=21.0,wind_direction="SE",wind_speed=33.08,precipitation=0.0,cumulative_precipitation=0.0,pm=35.0 362508
pm,city=Beijing humidity=59.0,pressure=1007.0,temperature=19.0,wind_direction="SE",wind_speed=36.21,precipitation=0.0,cumulative_precipitation=0.0,pm=46.0 362509
pm,city=Beijing humidity=72.0,pressure=1007.0,temperature=18.0,wind_direction="SE",wind_speed=39.34,precipitation=0.0,cumulative_precipitation=0.0,pm=56.0 362510
pm,city=Beijing humidity=77.0,pressure=1007.0,temperature=17.0,wind_direction="SE",wind_speed=42.47,precipitation=0.0,cumulative_precipitation=0.0,pm=80.0 362511
pm,city=Beijing humidity=82.0,pressure=1006.0,temperature=16.0,wind_direction="SE",wind_speed=45.6,precipitation=0.0,cumulative_precipitation=0.0,pm=83.0 362512
pm,city=Beijing humidity=87.0,pressure=1006.0,temperature=15.0,wind_direction="SE",wind_speed=48.73,precipitation=0.0,cumulative_precipitation=0.0,pm=86.0 362513
pm,city=Beijing humidity=82.0,pressure=1006.0,temperature=15.0,wind_direction="SE",wind_speed=50.52,precipitation=0.0,cumulative_precipitation=0.0,pm=92.0 362514
pm,city=Beijing humidity=93.0,pressure=1006.0,temperature=13.0,wind_direction="SE",wind_speed=51.41,precipitation=0.0,cumulative_precipitation=0.0,pm=98.0 362515
pm,city=Beijing humidity=93.0,pressure=1006.0,temperature=13.0,wind_direction="SE",wind_speed=52.3,precipitation=0.0,cumulative_precipitation=0.0,pm=98.0 362516
pm,city=Beijing humidity=93.0,pressure=1006.0,temperature=12.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=104.0 362517
pm,city=Beijing humidity=93.0,pressure=1007.0,temperature=13.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=106.0 362518
pm,city=Beijing humidity=93.0,pressure=1007.0,temperature=15.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=111.0 362519
pm,city=Beijing humidity=77.0,pressure=1007.0,temperature=18.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=117.0 362520
pm,city=Beijing humidity=72.0,pressure=1006.0,temperature=19.0,wind_direction="NE",wind_speed=1.79,precipitation=0.0,cumulative_precipitation=0.0,pm=102.0 362521
pm,city=Beijing humidity=60.0,pressure=1006.0,temperature=22.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=99.0 362522
pm,city=Beijing humidity=50.0,pressure=1006.0,temperature=25.0,wind_direction="cv",wind_speed=2.68,precipitation=0.0,cumulative_precipitation=0.0,pm=184.0 362523
pm,city=Beijing humidity=28.0,pressure=1006.0,temperature=27.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=202.0 362524
pm,city=Beijing humidity=13.0,pressure=1005.0,temperature=29.0,wind_direction="NW",wind_speed=12.07,precipitation=0.0,cumulative_precipitation=0.0,pm=165.0 362525
pm,city=Beijing humidity=13.0,pressure=1004.0,temperature=29.0,wind_direction="NW",wind_speed=21.9,precipitation=0.0,cumulative_precipitation=0.0,pm=159.0 362526
pm,city=Beijing humidity=13.0,pressure=1004.0,temperature=29.0,wind_direction="NW",wind_speed=30.84,precipitation=0.0,cumulative_precipitation=0.0,pm=183.0 362527
pm,city=Beijing humidity=12.0,pressure=1004.0,temperature=28.0,wind_direction="NW",wind_speed=39.78,precipitation=0.0,cumulative_precipitation=0.0,pm=118.0 362528
pm,city=Beijing humidity=11.0,pressure=1004.0,temperature=28.0,wind_direction="NW",wind_speed=49.61,precipitation=0.0,cumulative_precipitation=0.0,pm=61.0 362529
pm,city=Beijing humidity=11.0,pressure=1005.0,temperature=26.0,wind_direction="NW",wind_speed=58.55,precipitation=0.0,cumulative_precipitation=0.0,pm=33.0 362530
pm,city=Beijing humidity=11.0,pressure=1006.0,temperature=24.0,wind_direction="NW",wind_speed=66.6,precipitation=0.0,cumulative_precipitation=0.0,pm=44.0 362531
pm,city=Beijing humidity=10.0,pressure=1007.0,temperature=23.0,wind_direction="NW",wind_speed=77.78,precipitation=0.0,cumulative_precipitation=0.0,pm=60.0 362532
pm,city=Beijing humidity=9.0,pressure=1009.0,temperature=22.0,wind_direction="NW",wind_speed=86.72,precipitation=0.0,cumulative_precipitation=0.0,pm=56.0 362533
pm,city=Beijing humidity=9.0,pressure=1010.0,temperature=21.0,wind_direction="NW",wind_speed=95.66,precipitation=0.0,cumulative_precipitation=0.0,pm=68.0 362534
pm,city=Beijing humidity=10.0,pressure=1010.0,temperature=20.0,wind_direction="NW",wind_speed=105.49,precipitation=0.0,cumulative_precipitation=0.0,pm=51.0 362535
pm,city=Beijing humidity=11.0,pressure=1010.0,temperature=19.0,wind_direction="NW",wind_speed=115.32,precipitation=0.0,cumulative_precipitation=0.0,pm=75.0 362536
pm,city=Beijing humidity=11.0,pressure=1010.0,temperature=18.0,wind_direction="NW",wind_speed=120.24,precipitation=0.0,cumulative_precipitation=0.0,pm=72.0 362537
pm,city=Beijing humidity=12.0,pressure=1010.0,temperature=16.0,wind_direction="NW",wind_speed=127.39,precipitation=0.0,cumulative_precipitation=0.0,pm=77.0 362538
pm,city=Beijing humidity=11.0,pressure=1010.0,temperature=16.0,wind_direction="NW",wind_speed=133.2,precipitation=0.0,cumulative_precipitation=0.0,pm=72.0 362539
pm,city=Beijing humidity=13.0,pressure=1010.0,temperature=15.0,wind_direction="NW",wind_speed=138.12,precipitation=0.0,cumulative_precipitation=0.0,pm=69.0 362540
pm,city=Beijing humidity=15.0,pressure=1010.0,temperature=14.0,wind_direction="NW",wind_speed=141.25,precipitation=0.0,cumulative_precipitation=0.0,pm=63.0 362541
pm,city=Beijing humidity=17.0,pressure=1010.0,temperature=14.0,wind_direction="NW",wind_speed=145.27,precipitation=0.0,cumulative_precipitation=0.0,pm=63.0 362542
pm,city=Beijing humidity=17.0,pressure=1009.0,temperature=16.0,wind_direction="NW",wind_speed=150.19,precipitation=0.0,cumulative_precipitation=0.0,pm=60.0 362543
pm,city=Beijing humidity=12.0,pressure=1009.0,temperature=18.0,wind_direction="NW",wind_speed=160.02,precipitation=0.0,cumulative_precipitation=0.0,pm=56.0 362544
pm,city=Beijing humidity=12.0,pressure=1009.0,temperature=18.0,wind_direction="NW",wind_speed=172.09,precipitation=0.0,cumulative_precipitation=0.0,pm=35.0 362545
pm,city=Beijing humidity=17.0,pressure=1009.0,temperature=18.0,wind_direction="NW",wind_speed=181.03,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 362546
pm,city=Beijing humidity=22.0,pressure=1010.0,temperature=18.0,wind_direction="NW",wind_speed=190.86,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 362547
pm,city=Beijing humidity=22.0,pressure=1010.0,temperature=20.0,wind_direction="NW",wind_speed=199.8,precipitation=0.0,cumulative_precipitation=0.0,pm=17.0 362548
pm,city=Beijing humidity=22.0,pressure=1009.0,temperature=21.0,wind_direction="NW",wind_speed=207.85,precipitation=0.0,cumulative_precipitation=0.0,pm=12.0 362549
pm,city=Beijing humidity=23.0,pressure=1009.0,temperature=22.0,wind_direction="NW",wind_speed=216.79,precipitation=0.0,cumulative_precipitation=0.0,pm=12.0 362550
pm,city=Beijing humidity=23.0,pressure=1009.0,temperature=23.0,wind_direction="NW",wind_speed=224.84,precipitation=0.0,cumulative_precipitation=0.0,pm=11.0 362551
pm,city=Beijing humidity=22.0,pressure=1008.0,temperature=24.0,wind_direction="NW",wind_speed=233.78,precipitation=0.0,cumulative_precipitation=0.0,pm=63.0 362552
pm,city=Beijing humidity=17.0,pressure=1007.0,temperature=24.0,wind_direction="NW",wind_speed=243.61,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 362553
pm,city=Beijing humidity=18.0,pressure=1008.0,temperature=23.0,wind_direction="NW",wind_speed=254.79,precipitation=0.0,cumulative_precipitation=0.0,pm=34.0 362554
pm,city=Beijing humidity=19.0,pressure=1009.0,temperature=22.0,wind_direction="NW",wind_speed=260.6,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 362555
pm,city=Beijing humidity=18.0,pressure=1009.0,temperature=22.0,wind_direction="NW",wind_speed=268.65,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 362556
pm,city=Beijing humidity=21.0,pressure=1010.0,temperature=21.0,wind_direction="NW",wind_speed=273.57,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 362557
pm,city=Beijing humidity=33.0,pressure=1010.0,temperature=16.0,wind_direction="NW",wind_speed=276.7,precipitation=0.0,cumulative_precipitation=0.0,pm=29.0 362558
pm,city=Beijing humidity=22.0,pressure=1010.0,temperature=20.0,wind_direction="NW",wind_speed=281.62,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362559
pm,city=Beijing humidity=24.0,pressure=1010.0,temperature=19.0,wind_direction="NW",wind_speed=286.54,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 362560
pm,city=Beijing humidity=24.0,pressure=1010.0,temperature=19.0,wind_direction="NW",wind_speed=291.46,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 362561
pm,city=Beijing humidity=25.0,pressure=1010.0,temperature=18.0,wind_direction="NW",wind_speed=296.38,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 362562
pm,city=Beijing humidity=23.0,pressure=1009.0,temperature=18.0,wind_direction="NW",wind_speed=300.4,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 362563
pm,city=Beijing humidity=20.0,pressure=1009.0,temperature=18.0,wind_direction="NW",wind_speed=304.42,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 362564
pm,city=Beijing humidity=23.0,pressure=1010.0,temperature=17.0,wind_direction="cv",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=29.0 362565
pm,city=Beijing humidity=41.0,pressure=1010.0,temperature=15.0,wind_direction="cv",wind_speed=3.58,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 362566
pm,city=Beijing humidity=29.0,pressure=1010.0,temperature=19.0,wind_direction="cv",wind_speed=4.47,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 362567
pm,city=Beijing humidity=18.0,pressure=1010.0,temperature=22.0,wind_direction="NW",wind_speed=8.05,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 362568
pm,city=Beijing humidity=17.0,pressure=1010.0,temperature=23.0,wind_direction="NW",wind_speed=17.88,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362569
pm,city=Beijing humidity=16.0,pressure=1010.0,temperature=24.0,wind_direction="NW",wind_speed=30.84,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362570
pm,city=Beijing humidity=14.0,pressure=1010.0,temperature=25.0,wind_direction="NW",wind_speed=46.04,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362571
pm,city=Beijing humidity=13.0,pressure=1009.0,temperature=26.0,wind_direction="NW",wind_speed=59.9,precipitation=0.0,cumulative_precipitation=0.0,pm=31.0 362572
pm,city=Beijing humidity=13.0,pressure=1009.0,temperature=26.0,wind_direction="NW",wind_speed=75.1,precipitation=0.0,cumulative_precipitation=0.0,pm=28.0 362573
pm,city=Beijing humidity=13.0,pressure=1008.0,temperature=26.0,wind_direction="NW",wind_speed=87.17,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 362574
pm,city=Beijing humidity=13.0,pressure=1008.0,temperature=26.0,wind_direction="NW",wind_speed=100.13,precipitation=0.0,cumulative_precipitation=0.0,pm=24.0 362575
pm,city=Beijing humidity=12.0,pressure=1008.0,temperature=26.0,wind_direction="NW",wind_speed=112.2,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 362576
pm,city=Beijing humidity=13.0,pressure=1009.0,temperature=25.0,wind_direction="NW",wind_speed=124.27,precipitation=0.0,cumulative_precipitation=0.0,pm=31.0 362577
pm,city=Beijing humidity=13.0,pressure=1009.0,temperature=24.0,wind_direction="NW",wind_speed=134.1,precipitation=0.0,cumulative_precipitation=0.0,pm=35.0 362578
pm,city=Beijing humidity=12.0,pressure=1009.0,temperature=24.0,wind_direction="NW",wind_speed=143.93,precipitation=0.0,cumulative_precipitation=0.0,pm=70.0 362579
pm,city=Beijing humidity=13.0,pressure=1011.0,temperature=23.0,wind_direction="NW",wind_speed=151.98,precipitation=0.0,cumulative_precipitation=0.0,pm=40.0 362580
pm,city=Beijing humidity=14.0,pressure=1012.0,temperature=22.0,wind_direction="NW",wind_speed=156.9,precipitation=0.0,cumulative_precipitation=0.0,pm=72.0 362581
pm,city=Beijing humidity=13.0,pressure=1012.0,temperature=22.0,wind_direction="NW",wind_speed=161.82,precipitation=0.0,cumulative_precipitation=0.0,pm=59.0 362582
pm,city=Beijing humidity=16.0,pressure=1012.0,temperature=21.0,wind_direction="NW",wind_speed=164.95,precipitation=0.0,cumulative_precipitation=0.0,pm=44.0 362583
pm,city=Beijing humidity=15.0,pressure=1012.0,temperature=21.0,wind_direction="NW",wind_speed=168.97,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362584
pm,city=Beijing humidity=15.0,pressure=1012.0,temperature=21.0,wind_direction="NW",wind_speed=174.78,precipitation=0.0,cumulative_precipitation=0.0,pm=31.0 362585
pm,city=Beijing humidity=14.0,pressure=1011.0,temperature=21.0,wind_direction="NW",wind_speed=179.7,precipitation=0.0,cumulative_precipitation=0.0,pm=29.0 362586
pm,city=Beijing humidity=31.0,pressure=1011.0,temperature=17.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 362587
pm,city=Beijing humidity=14.0,pressure=1010.0,temperature=21.0,wind_direction="NW",wind_speed=7.15,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 362588
pm,city=Beijing humidity=17.0,pressure=1010.0,temperature=19.0,wind_direction="NW",wind_speed=11.17,precipitation=0.0,cumulative_precipitation=0.0,pm=21.0 362589
pm,city=Beijing humidity=19.0,pressure=1010.0,temperature=20.0,wind_direction="NW",wind_speed=12.96,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362590
pm,city=Beijing humidity=19.0,pressure=1010.0,temperature=22.0,wind_direction="SE",wind_speed=4.02,precipitation=0.0,cumulative_precipitation=0.0,pm=32.0 362591
pm,city=Beijing humidity=20.0,pressure=1010.0,temperature=24.0,wind_direction="SE",wind_speed=7.15,precipitation=0.0,cumulative_precipitation=0.0,pm=26.0 362592
pm,city=Beijing humidity=14.0,pressure=1010.0,temperature=27.0,wind_direction="SE",wind_speed=12.07,precipitation=0.0,cumulative_precipitation=0.0,pm=30.0 362593
pm,city=Beijing humidity=13.0,pressure=1010.0,temperature=27.0,wind_direction="NW",wind_speed=5.81,precipitation=0.0,cumulative_precipitation=0.0,pm=25.0 362594
pm,city=Beijing humidity=11.0,pressure=1009.0,temperature=29.0,wind_direction="NW",wind_speed=13.86,precipitation=0.0,cumulative_precipitation=0.0,pm=26.0 362595
pm,city=Beijing humidity=10.0,pressure=1008.0,temperature=30.0,wind_direction="NW",wind_speed=22.8,precipitation=0.0,cumulative_precipitation=0.0,pm=20.0 362596
pm,city=Beijing humidity=10.0,pressure=1007.0,temperature=31.0,wind_direction="NW",wind_speed=30.85,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 362597
pm,city=Beijing humidity=10.0,pressure=1006.0,temperature=30.0,wind_direction="NW",wind_speed=40.68,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 362598
pm,city=Beijing humidity=10.0,pressure=1005.0,temperature=31.0,wind_direction="SE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=22.0 362599
pm,city=Beijing humidity=14.0,pressure=1004.0,temperature=29.0,wind_direction="SE",wind_speed=12.97,precipitation=0.0,cumulative_precipitation=0.0,pm=27.0 362600
pm,city=Beijing humidity=15.0,pressure=1004.0,temperature=28.0,wind_direction="SE",wind_speed=21.02,precipitation=0.0,cumulative_precipitation=0.0,pm=40.0 362601
pm,city=Beijing humidity=17.0,pressure=1004.0,temperature=27.0,wind_direction="SE",wind_speed=29.07,precipitation=0.0,cumulative_precipitation=0.0,pm=29.0 362602
pm,city=Beijing humidity=18.0,pressure=1004.0,temperature=26.0,wind_direction="SE",wind_speed=38.01,precipitation=0.0,cumulative_precipitation=0.0,pm=58.0 362603
pm,city=Beijing humidity=22.0,pressure=1004.0,temperature=25.0,wind_direction="SE",wind_speed=45.16,precipitation=0.0,cumulative_precipitation=0.0,pm=50.0 362604
pm,city=Beijing humidity=23.0,pressure=1005.0,temperature=24.0,wind_direction="SE",wind_speed=52.31,precipitation=0.0,cumulative_precipitation=0.0,pm=39.0 362605
pm,city=Beijing humidity=25.0,pressure=1004.0,temperature=23.0,wind_direction="SE",wind_speed=59.46,precipitation=0.0,cumulative_precipitation=0.0,pm=46.0 362606
pm,city=Beijing humidity=25.0,pressure=1004.0,temperature=23.0,wind_direction="SE",wind_speed=65.27,precipitation=0.0,cumulative_precipitation=0.0,pm=53.0 362607
pm,city=Beijing humidity=37.0,pressure=1004.0,temperature=19.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=55.0 362608
pm,city=Beijing humidity=47.0,pressure=1005.0,temperature=16.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=50.0 362609
pm,city=Beijing humidity=41.0,pressure=1006.0,temperature=17.0,wind_direction="NW",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=58.0 362610
pm,city=Beijing humidity=62.0,pressure=1006.0,temperature=13.0,wind_direction="cv",wind_speed=0.89,precipitation=0.0,cumulative_precipitation=0.0,pm=63.0 362611
pm,city=Beijing humidity=58.0,pressure=1006.0,temperature=13.0,wind_direction="cv",wind_speed=1.78,precipitation=0.0,cumulative_precipitation=0.0,pm=58.0 362612
pm,city=Beijing humidity=47.0,pressure=1008.0,temperature=14.0,wind_direction="NW",wind_speed=3.13,precipitation=0.0,cumulative_precipitation=0.0,pm=34.0 362613
pm,city=Beijing humidity=24.0,pressure=1009.0,temperature=20.0,wind_direction="NE",wind_speed=4.92,precipitation=0.0,cumulative_precipitation=0.0,pm=18.0 362614
pm,city=Beijing humidity=19.0,pressure=1010.0,temperature=21.0,wind_direction="NE",wind_speed=10.73,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 362615
pm,city=Beijing humidity=21.0,pressure=1011.0,temperature=22.0,wind_direction="NE",wind_speed=16.54,precipitation=0.0,cumulative_precipitation=0.0,pm=16.0 362616
